zip	lat	lon	state	county	city
01835	42.75292	-71.08602	MA	Essex	Haverhill
01840	42.70695	-71.16014	MA	Essex	Lawrence
01841	42.71077	-71.16494	MA	Essex	Lawrence
01842	42.70548	-71.15997	MA	Essex	Lawrence
01843	42.68985	-71.16095	MA	Essex	Lawrence
01844	42.73426	-71.18858	MA	Essex	Methuen
01845	42.67132	-71.08669	MA	Essex	North Andover
01850	42.65569	-71.30292	MA	Middlesex	Lowell
01851	42.62915	-71.33674	MA	Middlesex	Lowell
01852	42.63231	-71.29538	MA	Middlesex	Lowell
01853	42.65859	-71.30522	MA	Middlesex	Lowell
01854	42.64939	-71.34827	MA	Middlesex	Lowell
01860	42.83858	-71.01194	MA	Essex	Merrimac
01862	42.57427	-71.29437	MA	Middlesex	North Billerica
01863	42.63274	-71.39132	MA	Middlesex	North Chelmsford
01864	42.58156	-71.08759	MA	Middlesex	North Reading
01865	42.53471	-71.26916	MA	Middlesex	Nutting Lake
01866	42.52539	-71.22794	MA	Middlesex	Pinehurst
01867	42.53505	-71.10550	MA	Middlesex	Reading
01876	42.61206	-71.22733	MA	Middlesex	Tewksbury
01879	42.66626	-71.42911	MA	Middlesex	Tyngsboro
01880	42.50348	-71.06559	MA	Middlesex	Wakefield
01885	42.70948	-71.05848	MA	Essex	West Boxford
01886	42.58642	-71.44008	MA	Middlesex	Westford
01887	42.56091	-71.16541	MA	Middlesex	Wilmington
01888	42.48616	-71.15808	MA	Middlesex	Woburn
01889	42.57201	-71.11123	MA	Middlesex	North Reading
01890	42.45177	-71.14628	MA	Middlesex	Winchester
01899	42.65037	-71.18456	MA	Essex	Andover
01901	42.46125	-70.94639	MA	Essex	Lynn
01902	42.47120	-70.93983	MA	Essex	Lynn
01903	42.46619	-70.94973	MA	Essex	Lynn
01904	42.49151	-70.97166	MA	Essex	Lynn
01905	42.46355	-70.97330	MA	Essex	Lynn
01906	42.46922	-71.01299	MA	Essex	Saugus
01907	42.47572	-70.90684	MA	Essex	Swampscott
01908	42.42856	-70.92614	MA	Essex	Nahant
01910	42.47333	-70.96131	MA	Essex	Lynn
01913	42.85297	-70.94459	MA	Essex	Amesbury
01915	42.56841	-70.86470	MA	Essex	Beverly
01921	42.68150	-71.01887	MA	Essex	Boxford
01922	42.75862	-70.91758	MA	Essex	Byfield
01923	42.57398	-70.94923	MA	Essex	Danvers
01929	42.63478	-70.77684	MA	Essex	Essex
01930	42.62605	-70.68966	MA	Essex	Gloucester
01931	42.63030	-70.68161	MA	Essex	Gloucester
01936	42.63792	-70.85940	MA	Essex	Hamilton
01937	42.58579	-70.98406	MA	Essex	Hathorne
01938	42.68568	-70.83989	MA	Essex	Ipswich
01940	42.53523	-71.03695	MA	Essex	Lynnfield
01944	42.58154	-70.76825	MA	Essex	Manchester
01945	42.49924	-70.86348	MA	Essex	Marblehead
01949	42.60430	-71.01641	MA	Essex	Middleton
01950	42.81237	-70.88785	MA	Essex	Newburyport
01951	42.77742	-70.85022	MA	Essex	Newbury
01952	42.84655	-70.86163	MA	Essex	Salisbury
01960	42.53374	-70.97222	MA	Essex	Peabody
01961	42.53456	-70.96824	MA	Essex	Peabody
01965	42.56294	-70.82996	MA	Essex	Prides Crossing
01966	42.65432	-70.62227	MA	Essex	Rockport
01969	42.72235	-70.88832	MA	Essex	Rowley
01970	42.51298	-70.90266	MA	Essex	Salem
01971	42.52757	-70.86839	MA	Essex	Salem
01982	42.62669	-70.85789	MA	Essex	South Hamilton
01983	42.63728	-70.94251	MA	Essex	Topsfield
01984	42.60078	-70.88260	MA	Essex	Wenham
01985	42.79390	-70.96906	MA	Essex	West Newbury
02018	42.17568	-70.88691	MA	Plymouth	Accord
02019	42.07770	-71.47407	MA	Norfolk	Bellingham
02020	42.08398	-70.64973	MA	Plymouth	Brant Rock
02021	42.17504	-71.12645	MA	Norfolk	Canton
02025	42.23603	-70.81906	MA	Norfolk	Cohasset
02026	42.24665	-71.17770	MA	Norfolk	Dedham
02027	42.24664	-71.17992	MA	Norfolk	Dedham
02030	42.23660	-71.28421	MA	Norfolk	Dover
02032	42.15489	-71.21550	MA	Norfolk	East Walpole
02035	42.06266	-71.24613	MA	Norfolk	Foxboro
02038	42.08622	-71.41126	MA	Norfolk	Franklin
02040	42.17959	-70.74968	MA	Plymouth	Greenbush
02041	42.07158	-70.65438	MA	Plymouth	Green Harbor
02043	42.21678	-70.88494	MA	Plymouth	Hingham
02044	42.24248	-70.89288	MA	Plymouth	Hingham
02045	42.28437	-70.88266	MA	Plymouth	Hull
02047	42.14582	-70.69603	MA	Plymouth	Humarock
02048	42.01626	-71.21868	MA	Bristol	Mansfield
02050	42.11443	-70.71487	MA	Plymouth	Marshfield
02051	42.14519	-70.72388	MA	Plymouth	Marshfield Hills
02052	42.18480	-71.30501	MA	Norfolk	Medfield
02053	42.15352	-71.42906	MA	Norfolk	Medway
02054	42.16930	-71.36261	MA	Norfolk	Millis
02055	42.23883	-70.76158	MA	Plymouth	Minot
02056	42.11632	-71.32952	MA	Norfolk	Norfolk
02059	42.14282	-70.77212	MA	Plymouth	North Marshfield
02060	42.18687	-71.20406	MA	Norfolk	North Scituate
02061	42.16075	-70.81772	MA	Plymouth	Norwell
02062	42.18563	-71.19464	MA	Norfolk	Norwood
02065	42.09167	-70.70611	MA	Plymouth	Ocean Bluff
02066	42.20129	-70.76155	MA	Plymouth	Scituate
02067	42.10778	-71.18183	MA	Norfolk	Sharon
02070	42.03480	-71.38600	MA	Norfolk	Sheldonville
02071	42.10392	-71.27002	MA	Norfolk	South Walpole
02072	42.11920	-71.10189	MA	Norfolk	Stoughton
02081	42.14689	-71.25916	MA	Norfolk	Walpole
02090	42.22024	-71.21057	MA	Norfolk	Westwood
02093	42.05129	-71.35522	MA	Norfolk	Wrentham
02108	42.35657	-71.06516	MA	Suffolk	Boston
02109	42.36498	-71.05277	MA	Suffolk	Boston
02110	42.35797	-71.05189	MA	Suffolk	Boston
02111	42.35067	-71.06054	MA	Suffolk	Boston
02112	42.35768	-71.05763	MA	Suffolk	Boston
02113	42.36526	-71.05524	MA	Suffolk	Boston
02114	42.36337	-71.06686	MA	Suffolk	Boston
02115	42.34046	-71.09481	MA	Suffolk	Boston
02116	42.35105	-71.07638	MA	Suffolk	Boston
02117	42.34217	-71.07330	MA	Suffolk	Boston
02118	42.33806	-71.07057	MA	Suffolk	Boston
02119	42.32405	-71.08522	MA	Suffolk	Roxbury
02120	42.33212	-71.09654	MA	Suffolk	Roxbury Crossing
02121	42.30570	-71.08693	MA	Suffolk	Dorchester
02122	42.29427	-71.05185	MA	Suffolk	Dorchester
02123	42.34394	-71.08527	MA	Suffolk	Boston
02124	42.28583	-71.07114	MA	Suffolk	Dorchester Center
02125	42.31578	-71.05620	MA	Suffolk	Dorchester
02126	42.27588	-71.09180	MA	Suffolk	Mattapan
02127	42.33455	-71.03875	MA	Suffolk	South Boston
02128	42.37324	-71.01616	MA	Suffolk	East Boston
02129	42.37975	-71.06167	MA	Suffolk	Charlestown
02130	42.30823	-71.11515	MA	Suffolk	Jamaica Plain
02131	42.28392	-71.12468	MA	Suffolk	Roslindale
02132	42.27931	-71.16072	MA	Suffolk	West Roxbury
02133	42.35838	-71.06383	MA	Suffolk	Boston
02134	42.35855	-71.12931	MA	Suffolk	Allston
02135	42.34989	-71.15417	MA	Suffolk	Brighton
02136	42.25505	-71.12662	MA	Suffolk	Hyde Park
02137	42.23508	-71.13447	MA	Suffolk	Readville
02138	42.37997	-71.13446	MA	Middlesex	Cambridge
02139	42.36224	-71.10253	MA	Middlesex	Cambridge
02140	42.39332	-71.13342	MA	Middlesex	Cambridge
02141	42.37041	-71.08218	MA	Middlesex	Cambridge
02142	42.36295	-71.08189	MA	Middlesex	Cambridge
02143	42.38142	-71.09677	MA	Middlesex	Somerville
02144	42.40088	-71.12200	MA	Middlesex	Somerville
02145	42.39206	-71.08950	MA	Middlesex	Somerville
02148	42.43048	-71.05762	MA	Middlesex	Malden
02149	42.40643	-71.05446	MA	Middlesex	Everett
02150	42.39587	-71.03251	MA	Suffolk	Chelsea
02151	42.41887	-71.00400	MA	Suffolk	Revere
02152	42.37724	-70.98115	MA	Suffolk	Winthrop
02153	42.41902	-71.10986	MA	Middlesex	Medford
02155	42.42324	-71.10878	MA	Middlesex	Medford
02156	42.42433	-71.13227	MA	Middlesex	West Medford
02163	42.36717	-71.12509	MA	Suffolk	Boston
02169	42.23971	-71.01802	MA	Norfolk	Quincy
02170	42.26644	-71.01621	MA	Norfolk	Quincy
02171	42.28709	-71.02604	MA	Norfolk	Quincy
02176	42.45561	-71.05901	MA	Middlesex	Melrose
02180	42.47396	-71.09705	MA	Middlesex	Stoneham
02184	42.20386	-71.00220	MA	Norfolk	Braintree
02185	42.20118	-71.00511	MA	Norfolk	Braintree
02186	42.23854	-71.08464	MA	Norfolk	Milton
02187	42.26069	-71.07867	MA	Norfolk	Milton Village
02188	42.20724	-70.95764	MA	Norfolk	Weymouth
02189	42.21110	-70.93135	MA	Norfolk	East Weymouth
02190	42.16625	-70.95253	MA	Norfolk	South Weymouth
02191	42.24434	-70.94378	MA	Norfolk	North Weymouth
02196	42.35130	-71.06086	MA	Suffolk	Boston
02199	42.34748	-71.08199	MA	Suffolk	Boston
02201	42.35936	-71.05953	MA	Suffolk	Boston
02203	42.36144	-71.05945	MA	Suffolk	Boston
02204	42.39503	-71.05027	MA	Suffolk	Boston
02205	42.34935	-71.05564	MA	Suffolk	Boston
02206	42.34445	-71.04217	MA	Suffolk	Boston
02210	42.34815	-71.03942	MA	Suffolk	Boston
02211	42.35807	-71.05671	MA	Suffolk	Boston
02212	42.35572	-71.05577	MA	Suffolk	Boston
02215	42.34741	-71.10276	MA	Suffolk	Boston
02217	42.34853	-71.07299	MA	Suffolk	Boston
02222	42.36237	-71.06619	MA	Suffolk	Boston
02238	42.37407	-71.11714	MA	Middlesex	Cambridge
02241	42.35486	-71.05727	MA	Suffolk	Boston
02269	42.25139	-71.00394	MA	Norfolk	Quincy
02283	42.34875	-71.05672	MA	Suffolk	Boston
02284	42.35114	-71.05706	MA	Suffolk	Boston
02293	42.35820	-71.06109	MA	Suffolk	Boston
02297	42.35863	-71.05670	MA	Suffolk	Boston
02298	42.34000	-71.08502	MA	Suffolk	Boston
02301	42.07791	-71.04223	MA	Plymouth	Brockton
02302	42.08792	-70.99864	MA	Plymouth	Brockton
02303	42.08476	-71.01516	MA	Plymouth	Brockton
02304	42.08167	-71.02597	MA	Plymouth	Brockton
02305	42.08318	-71.02462	MA	Plymouth	Brockton
02322	42.12666	-71.04922	MA	Norfolk	Avon
02324	41.97272	-70.97498	MA	Plymouth	Bridgewater
02325	41.98875	-70.96449	MA	Plymouth	Bridgewater
02327	42.04474	-70.83634	MA	Plymouth	Bryantville
02330	41.87388	-70.75630	MA	Plymouth	Carver
02331	42.03184	-70.69423	MA	Plymouth	Duxbury
02332	42.04651	-70.71388	MA	Plymouth	Duxbury
02333	42.03521	-70.94235	MA	Plymouth	East Bridgewater
02334	42.02385	-71.12922	MA	Bristol	Easton
02337	42.01183	-70.96402	MA	Plymouth	Elmwood
02338	41.99138	-70.86326	MA	Plymouth	Halifax
02339	42.12241	-70.85665	MA	Plymouth	Hanover
02341	42.05604	-70.87251	MA	Plymouth	Hanson
02343	42.14733	-71.00484	MA	Norfolk	Holbrook
02344	41.89422	-70.92082	MA	Plymouth	Middleboro
02345	41.90338	-70.55279	MA	Plymouth	Manomet
02346	41.88034	-70.87446	MA	Plymouth	Middleboro
02347	41.83101	-70.95940	MA	Plymouth	Lakeville
02348	41.87731	-70.94643	MA	Plymouth	Lakeville
02349	41.87098	-70.90838	MA	Plymouth	Middleboro
02350	42.02043	-70.84562	MA	Plymouth	Monponsett
02351	42.11805	-70.95905	MA	Plymouth	Abington
02355	41.91775	-70.79731	MA	Plymouth	North Carver
02356	42.05519	-71.12071	MA	Bristol	North Easton
02357	42.06224	-71.07751	MA	Bristol	North Easton
02358	42.09441	-70.78789	MA	Plymouth	North Pembroke
02359	42.06547	-70.80140	MA	Plymouth	Pembroke
02360	41.87817	-70.63089	MA	Plymouth	Plymouth
02361	41.92334	-70.65562	MA	Plymouth	Plymouth
02362	41.95977	-70.66527	MA	Plymouth	Plymouth
02364	41.98616	-70.74823	MA	Plymouth	Kingston
02366	41.84868	-70.66130	MA	Plymouth	South Carver
02367	41.96345	-70.80975	MA	Plymouth	Plympton
02368	42.17506	-71.05011	MA	Norfolk	Randolph
02370	42.12950	-70.91002	MA	Plymouth	Rockland
02375	42.01954	-71.10381	MA	Bristol	South Easton
02379	42.02139	-71.02670	MA	Plymouth	West Bridgewater
02381	41.93003	-70.55900	MA	Plymouth	White Horse Beach
02382	42.08000	-70.93993	MA	Plymouth	Whitman
02420	42.45821	-71.21762	MA	Middlesex	Lexington
02421	42.43800	-71.23922	MA	Middlesex	Lexington
02445	42.32581	-71.13319	MA	Norfolk	Brookline
02446	42.34350	-71.12179	MA	Norfolk	Brookline
02447	42.33355	-71.11875	MA	Norfolk	Brookline Village
02451	42.39859	-71.25730	MA	Middlesex	Waltham
02452	42.39365	-71.22020	MA	Middlesex	Waltham
02453	42.36918	-71.24101	MA	Middlesex	Waltham
02454	42.37800	-71.23988	MA	Middlesex	Waltham
02455	42.39000	-71.22219	MA	Middlesex	North Waltham
02456	42.33357	-71.20411	MA	Middlesex	New Town
02457	42.29777	-71.26887	MA	Norfolk	Babson Park
02458	42.35294	-71.18763	MA	Middlesex	Newton
02459	42.31515	-71.19174	MA	Middlesex	Newton Center
02460	42.35206	-71.20835	MA	Middlesex	Newtonville
02461	42.31693	-71.20875	MA	Middlesex	Newton Highlands
02462	42.33102	-71.25599	MA	Middlesex	Newton Lower Falls
02464	42.31274	-71.21981	MA	Middlesex	Newton Upper Falls
02465	42.34969	-71.22646	MA	Middlesex	West Newton
02466	42.34541	-71.24759	MA	Middlesex	Auburndale
02467	42.31725	-71.16096	MA	Norfolk	Chestnut Hill
02468	42.32777	-71.23142	MA	Middlesex	Waban
02471	42.36984	-71.17499	MA	Middlesex	Watertown
02472	42.37000	-71.17713	MA	Middlesex	Watertown
02474	42.42053	-71.15666	MA	Middlesex	Arlington
02475	42.42025	-71.18094	MA	Middlesex	Arlington Heights
02476	42.41597	-71.17437	MA	Middlesex	Arlington
02477	42.37720	-71.15371	MA	Middlesex	Watertown
02478	42.39602	-71.17955	MA	Middlesex	Belmont
02479	42.38898	-71.18776	MA	Middlesex	Waverley
02481	42.31064	-71.27779	MA	Norfolk	Wellesley Hills
02482	42.29455	-71.29859	MA	Norfolk	Wellesley
02492	42.27615	-71.24387	MA	Norfolk	Needham
02493	42.35893	-71.30009	MA	Middlesex	Weston
02494	42.29959	-71.23170	MA	Norfolk	Needham Heights
02495	42.33205	-71.20748	MA	Middlesex	Nonantum
02532	41.75111	-70.59713	MA	Barnstable	Buzzards Bay
02534	41.66626	-70.61628	MA	Barnstable	Cataumet
02535	41.34896	-70.74629	MA	Dukes	Chilmark
02536	41.59706	-70.56677	MA	Barnstable	East Falmouth
02537	41.72882	-70.44317	MA	Barnstable	East Sandwich
02538	41.77872	-70.65077	MA	Plymouth	East Wareham
02539	41.37994	-70.53227	MA	Dukes	Edgartown
02540	41.57128	-70.62807	MA	Barnstable	Falmouth
02541	41.55716	-70.63239	MA	Barnstable	Falmouth
02542	41.70194	-70.54824	MA	Barnstable	Buzzards Bay
02543	41.48731	-70.74525	MA	Dukes	Woods Hole
02552	41.35666	-70.74092	MA	Dukes	Menemsha
02553	41.71297	-70.62011	MA	Barnstable	Monument Beach
02554	41.28555	-70.08043	MA	Nantucket	Nantucket
02556	41.63903	-70.62521	MA	Barnstable	North Falmouth
02557	41.44218	-70.56648	MA	Dukes	Oak Bluffs
02558	41.74453	-70.65377	MA	Plymouth	Onset
02559	41.69237	-70.61374	MA	Barnstable	Pocasset
02561	41.76782	-70.53281	MA	Barnstable	Sagamore
02562	41.78753	-70.52746	MA	Barnstable	Sagamore Beach
02563	41.71995	-70.48180	MA	Barnstable	Sandwich
02564	41.26552	-69.98608	MA	Nantucket	Siasconset
02568	41.44341	-70.61534	MA	Dukes	Vineyard Haven
02571	41.76184	-70.70138	MA	Plymouth	Wareham
02574	41.60136	-70.63961	MA	Barnstable	West Falmouth
02575	41.39651	-70.65496	MA	Dukes	West Tisbury
02576	41.77807	-70.76338	MA	Plymouth	West Wareham
02584	41.25753	-70.00522	MA	Nantucket	Nantucket
02601	41.66000	-70.29327	MA	Barnstable	Hyannis
02630	41.69674	-70.30520	MA	Barnstable	Barnstable
02631	41.74673	-70.06894	MA	Barnstable	Brewster
02632	41.66074	-70.34826	MA	Barnstable	Centerville
02633	41.68949	-69.97397	MA	Barnstable	Chatham
02634	41.65777	-70.35360	MA	Barnstable	Centerville
02635	41.62348	-70.44051	MA	Barnstable	Cotuit
02637	41.70493	-70.27245	MA	Barnstable	Cummaquid
02638	41.73225	-70.19459	MA	Barnstable	Dennis
02639	41.66639	-70.13535	MA	Barnstable	Dennis Port
02641	41.75221	-70.15176	MA	Barnstable	East Dennis
02642	41.83976	-69.97711	MA	Barnstable	Eastham
02643	41.75534	-69.94002	MA	Barnstable	East Orleans
02644	41.68361	-70.51202	MA	Barnstable	Forestdale
02645	41.70352	-70.06215	MA	Barnstable	Harwich
02646	41.67103	-70.07144	MA	Barnstable	Harwich Port
02647	41.63127	-70.30909	MA	Barnstable	Hyannis Port
02648	41.67237	-70.41545	MA	Barnstable	Marstons Mills
02649	41.61778	-70.49077	MA	Barnstable	Mashpee
02650	41.70360	-69.96589	MA	Barnstable	North Chatham
02651	41.85279	-69.97358	MA	Barnstable	North Eastham
02652	42.04280	-70.09276	MA	Barnstable	North Truro
02653	41.76901	-69.97370	MA	Barnstable	Orleans
02655	41.62972	-70.39263	MA	Barnstable	Osterville
02657	42.06139	-70.19813	MA	Barnstable	Provincetown
02659	41.68258	-70.02234	MA	Barnstable	South Chatham
02660	41.70828	-70.15517	MA	Barnstable	South Dennis
02661	41.68273	-70.04376	MA	Barnstable	South Harwich
02662	41.74745	-69.99148	MA	Barnstable	South Orleans
02663	41.90576	-69.98900	MA	Barnstable	South Wellfleet
02664	41.67486	-70.19446	MA	Barnstable	South Yarmouth
02666	41.98817	-70.04603	MA	Barnstable	Truro
02667	41.92937	-70.02074	MA	Barnstable	Wellfleet
02668	41.70713	-70.36246	MA	Barnstable	West Barnstable
02669	41.67527	-69.99814	MA	Barnstable	West Chatham
02670	41.66000	-70.17098	MA	Barnstable	West Dennis
02671	41.66938	-70.11087	MA	Barnstable	West Harwich
02672	41.63570	-70.31878	MA	Barnstable	West Hyannisport
02673	41.65570	-70.24447	MA	Barnstable	West Yarmouth
02675	41.70401	-70.22883	MA	Barnstable	Yarmouth Port
02702	41.78452	-71.06112	MA	Bristol	Assonet
02703	41.93108	-71.29499	MA	Bristol	Attleboro
02712	41.96733	-71.24163	MA	Bristol	Chartley
02713	41.42818	-70.89102	MA	Dukes	Cuttyhunk
02714	41.57117	-71.00266	MA	Bristol	Dartmouth
02715	41.81681	-71.15064	MA	Bristol	Dighton
02717	41.75405	-70.98312	MA	Bristol	East Freetown
02718	41.86902	-71.01128	MA	Bristol	East Taunton
02719	41.63945	-70.87322	MA	Bristol	Fairhaven
02720	41.73095	-71.10932	MA	Bristol	Fall River
02721	41.67451	-71.14869	MA	Bristol	Fall River
02722	41.69952	-71.15515	MA	Bristol	Fall River
02723	41.69237	-71.13090	MA	Bristol	Fall River
02724	41.68372	-71.17949	MA	Bristol	Fall River
02725	41.71253	-71.18426	MA	Bristol	Somerset
02726	41.76073	-71.14444	MA	Bristol	Somerset
02738	41.70920	-70.76362	MA	Plymouth	Marion
02739	41.66870	-70.81705	MA	Plymouth	Mattapoisett
02740	41.63802	-70.93839	MA	Bristol	New Bedford
02741	41.63989	-70.94000	MA	Bristol	New Bedford
02742	41.63792	-70.92952	MA	Bristol	New Bedford
02743	41.71323	-70.90054	MA	Bristol	Acushnet
02744	41.60789	-70.91286	MA	Bristol	New Bedford
02745	41.70284	-70.94695	MA	Bristol	New Bedford
02746	41.66474	-70.94500	MA	Bristol	New Bedford
02747	41.65770	-71.01202	MA	Bristol	North Dartmouth
02748	41.56096	-70.97963	MA	Bristol	South Dartmouth
02760	41.97004	-71.33586	MA	Bristol	North Attleboro
02761	41.97930	-71.33143	MA	Bristol	North Attleboro
02762	42.01409	-71.33642	MA	Norfolk	Plainville
02763	41.96666	-71.30743	MA	Bristol	Attleboro Falls
02764	41.85620	-71.16022	MA	Bristol	North Dighton
02766	41.96402	-71.18418	MA	Bristol	Norton
02767	41.93939	-71.05191	MA	Bristol	Raynham
02768	41.92912	-71.04170	MA	Bristol	Raynham Center
02769	41.84394	-71.24559	MA	Bristol	Rehoboth
02770	41.75875	-70.84048	MA	Plymouth	Rochester
02771	41.83787	-71.31736	MA	Bristol	Seekonk
02777	41.75699	-71.21208	MA	Bristol	Swansea
02779	41.83492	-71.07543	MA	Bristol	Berkley
02780	41.90743	-71.11939	MA	Bristol	Taunton
02790	41.59967	-71.08266	MA	Bristol	Westport
02791	41.52262	-71.08266	MA	Bristol	Westport Point
02801	41.54400	-71.13778	RI	Newport	Adamsville
02802	41.95221	-71.45590	RI	Providence	Albion
02804	41.43546	-71.77196	RI	Washington	Ashaway
02806	41.74430	-71.31453	RI	Bristol	Barrington
02807	41.17762	-71.57854	RI	Washington	Block Island
02808	41.40606	-71.74802	RI	Washington	Bradford
02809	41.68266	-71.26938	RI	Bristol	Bristol
02812	41.47625	-71.66094	RI	Washington	Carolina
02813	41.39710	-71.67003	RI	Washington	Charlestown
02814	41.89959	-71.69888	RI	Providence	Chepachet
02815	41.77723	-71.66177	RI	Providence	Clayville
02816	41.69035	-71.61954	RI	Kent	Coventry
02817	41.62910	-71.66711	RI	Kent	West Greenwich
02818	41.64214	-71.49307	RI	Kent	East Greenwich
02822	41.56736	-71.63348	RI	Washington	Exeter
02823	41.73328	-71.54479	RI	Providence	Fiskeville
02824	41.99934	-71.56322	RI	Providence	Forestdale
02825	41.78212	-71.72596	RI	Providence	Foster
02826	41.98248	-71.64539	RI	Providence	Glendale
02827	41.69792	-71.73847	RI	Kent	Greene
02828	41.87672	-71.56065	RI	Providence	Greenville
02829	41.89377	-71.59129	RI	Providence	Harmony
02830	41.98016	-71.64840	RI	Providence	Harrisville
02831	41.74461	-71.58442	RI	Providence	Hope
02832	41.50469	-71.72807	RI	Washington	Hope Valley
02833	41.48117	-71.77787	RI	Washington	Hopkinton
02835	41.51479	-71.37742	RI	Newport	Jamestown
02836	41.45145	-71.62027	RI	Washington	Kenyon
02837	41.51524	-71.16455	RI	Newport	Little Compton
02838	41.96552	-71.47628	RI	Providence	Manville
02839	41.94330	-71.64581	RI	Providence	Mapleville
02840	41.47838	-71.31993	RI	Newport	Newport
02841	41.51261	-71.32522	RI	Newport	Newport
02842	41.51739	-71.27667	RI	Newport	Middletown
02852	41.58809	-71.46094	RI	Washington	North Kingstown
02857	41.82705	-71.63083	RI	Providence	North Scituate
02858	41.96354	-71.64893	RI	Providence	Oakland
02859	41.96650	-71.74640	RI	Providence	Pascoag
02860	41.87036	-71.38855	RI	Providence	Pawtucket
02861	41.87863	-71.35228	RI	Providence	Pawtucket
02862	41.87112	-71.37567	RI	Providence	Pawtucket
02863	41.89005	-71.39336	RI	Providence	Central Falls
02864	41.97025	-71.41978	RI	Providence	Cumberland
02865	41.91251	-71.44822	RI	Providence	Lincoln
02871	41.58384	-71.25640	RI	Newport	Portsmouth
02872	41.61718	-71.32886	RI	Newport	Prudence Island
02873	41.52570	-71.77734	RI	Washington	Rockville
02874	41.51543	-71.46985	RI	Washington	Saunderstown
02875	41.46052	-71.63848	RI	Washington	Shannock
02876	41.99801	-71.58301	RI	Providence	Slatersville
02877	41.53651	-71.52724	RI	Washington	Slocum
02878	41.60905	-71.17413	RI	Newport	Tiverton
02879	41.42865	-71.53837	RI	Washington	Wakefield
02880	41.42333	-71.48416	RI	Washington	Wakefield
02881	41.48250	-71.52694	RI	Washington	Kingston
02882	41.42530	-71.46816	RI	Washington	Narragansett
02883	41.45165	-71.50128	RI	Washington	Peace Dale
02885	41.72821	-71.26287	RI	Bristol	Warren
02886	41.70493	-71.45892	RI	Kent	Warwick
02887	41.70268	-71.42316	RI	Kent	Warwick
02888	41.74909	-71.41123	RI	Kent	Warwick
02889	41.70602	-71.39106	RI	Kent	Warwick
02891	41.36043	-71.79429	RI	Washington	Westerly
02892	41.50226	-71.60174	RI	Washington	West Kingston
02893	41.69856	-71.51566	RI	Kent	West Warwick
02894	41.44761	-71.69759	RI	Washington	Wood River Junction
02895	42.00103	-71.49923	RI	Providence	Woonsocket
02896	41.97285	-71.55027	RI	Providence	North Smithfield
02898	41.52184	-71.67166	RI	Washington	Wyoming
02901	41.82682	-71.40800	RI	Providence	Providence
02902	41.82468	-71.41079	RI	Providence	Providence
02903	41.81902	-71.41003	RI	Providence	Providence
02904	41.86058	-71.43539	RI	Providence	Providence
02905	41.78769	-71.39886	RI	Providence	Providence
02906	41.83964	-71.38963	RI	Providence	Providence
02907	41.79867	-71.42581	RI	Providence	Providence
02908	41.83877	-71.43926	RI	Providence	Providence
02909	41.81825	-71.45078	RI	Providence	Providence
02910	41.77552	-71.43564	RI	Providence	Cranston
02911	41.85467	-71.47325	RI	Providence	North Providence
02912	41.82783	-71.39959	RI	Providence	Providence
02914	41.81326	-71.36608	RI	Providence	East Providence
02915	41.77725	-71.34906	RI	Providence	Riverside
